,gameId,playId,down,yardsToGo,yardsToEndzone,quarter,secondsUntilHalf,specialTeamsResult,kickingTeamScore,receivingTeamScore,kickDirectionIntended,kickType,snapTime,operationTime,hangTime,week,year,end_frame,punterId,rGunnerId,rGunner_y,rGunner_vises,rVises1,rVises2,rGunner_lx,rGunner_ly,lGunnerId,lGunner_y,lGunner_vises,lVises1,lVises2,lGunner_lx,lGunner_ly,football_lx,football_ly
2174,2019090800,1351,4,16,61.0,2,583,Return,0.0,10.0,C,N,0.82,2.04,4.37,1,2019,75,42098,46256,6.733333110809326,1,46456,,85.95999908447266,22.85333251953125,46233,42.76333236694336,2,42816,43456,85.81999969482422,49.76333236694336,105.80999755859375,25.663333892822266
2175,2019090800,1571,4,3,79.0,2,387,Return,10.0,0.0,C,N,0.84,2.21,4.8,1,2019,82,38815,42816,4.449999809265137,1,46233,,49.130001068115234,0.3100000023841858,43495,43.2599983215332,1,44065,,84.13999938964844,30.329999923706055,93.01000213623047,25.0
2177,2019090800,3872,4,6,67.0,4,643,Return,20.0,23.0,C,N,0.82,1.96,4.0,1,2019,71,42098,46256,7.800000190734863,1,43495,,72.68000030517578,36.650001525878906,46233,43.2400016784668,2,42816,46456,65.91000366210938,33.849998474121094,75.63999938964844,38.15999984741211
2178,2019090801,691,4,28,94.0,1,1123,Downed,6.0,3.0,C,N,0.8,2.08,4.27,1,2019,78,48139,46992,7.663333415985107,1,42006,,50.34000015258789,28.383333206176758,46672,48.38333511352539,2,40031,42973,20.170000076293945,55.70333480834961,50.75,31.35333251953125
2179,2019090801,821,4,8,53.0,1,1046,Downed,3.0,6.0,L,A,0.8,2.1,4.09,1,2019,76,33338,46221,10.319999694824219,1,46672,,95.37000274658203,32.619998931884766,43554,45.70000076293945,1,47829,,101.62999725341797,47.04999923706055,101.93000030517578,46.209999084472656
2180,2019090801,969,4,3,65.0,2,897,Fair Catch,6.0,3.0,L,N,0.82,2.13,5.09,1,2019,88,48139,46992,7.050000190734863,1,43554,,87.2699966430664,40.02000045776367,46672,48.619998931884766,1,43446,,94.69999694824219,49.36000061035156,97.75,49.959999084472656
2181,2019090801,1479,4,1,61.0,2,514,Fair Catch,6.0,10.0,R,N,0.8,2.04,4.75,1,2019,82,48139,46992,7.639999866485596,1,42006,,92.80999755859375,15.010000228881836,46672,47.65999984741211,1,40031,,88.04000091552734,24.399999618530273,95.18000030517578,14.5600004196167
2182,2019090801,1662,4,11,56.0,2,313,Return,10.0,6.0,L,N,0.82,2.08,4.41,1,2019,79,33338,46221,9.65333366394043,1,46672,,93.77999877929688,22.213333129882812,43554,44.0433349609375,1,47829,,102.33000183105469,45.70333480834961,98.48999786376953,44.9033317565918
2183,2019090801,1765,4,13,75.0,2,218,Fair Catch,6.0,10.0,R,N,0.82,2.02,5.17,1,2019,88,48139,46992,5.800000190734863,2,42973,43554,76.55999755859375,14.34000015258789,46672,47.970001220703125,1,43446,,83.13999938964844,18.540000915527344,82.70999908447266,11.819999694824219
2184,2019090801,1876,4,11,73.0,2,120,Downed,10.0,6.0,L,N,0.83,2.15,4.03,1,2019,76,33338,46221,6.233333110809326,1,46672,,76.7300033569336,31.06333351135254,43554,44.233333587646484,1,47829,,88.36000061035156,43.37333297729492,93.69999694824219,45.08333206176758
2185,2019090801,2083,4,10,48.0,2,64,Fair Catch,12.0,6.0,L,A,0.82,2.07,4.6,1,2019,84,33338,46221,9.333333015441895,1,46672,,97.30999755859375,41.96333312988281,43554,42.813331604003906,1,47829,,106.66999816894531,49.53333282470703,97.2300033569336,42.95333480834961
2186,2019090801,2669,4,7,45.0,3,1409,Fair Catch,6.0,15.0,C,A,0.84,1.97,4.48,1,2019,78,48139,46992,7.7833333015441895,1,40031,,102.63999938964844,17.763334274291992,46672,47.87333297729492,1,42006,,98.2699966430664,20.90333366394043,104.5,18.633333206176758
2187,2019090801,2791,4,9,93.0,3,1258,Out of Bounds,15.0,6.0,R,N,0.84,2.15,4.36,1,2019,80,33338,46221,6.079999923706055,2,42608,46672,58.599998474121094,4.539999961853027,43554,47.15999984741211,2,47829,47902,45.72999954223633,40.5,71.41999816894531,-4.849999904632568
2188,2019090801,4117,4,24,66.0,4,200,Out of Bounds,36.0,13.0,L,N,0.83,2.17,3.5,1,2019,71,33338,46221,7.433333396911621,1,46672,,71.12999725341797,26.56333351135254,43554,43.95333480834961,1,47829,,81.5199966430664,54.063331604003906,79.86000061035156,52.71333312988281
2189,2019090802,2761,4,13,81.0,3,923,Fair Catch,13.0,30.0,R,N,0.74,2.1,4.75,1,2019,80,46316,38596,7.289999961853027,1,46757,,74.87000274658203,7.980000019073486,46700,44.90999984741211,2,46193,46265,68.73999786376953,15.050000190734863,75.76000213623047,6.119999885559082
2190,2019090802,3413,4,15,51.0,4,334,Touchback,37.0,19.0,R,A,0.82,1.99,4.25,1,2019,97,29926,46265,10.890000343322754,0,,,,,43415,45.34000015258789,1,45335,,106.02999877929688,9.239999771118164,109.77999877929688,7.28000020980835
2191,2019090803,617,4,16,68.0,1,1255,Fair Catch,0.0,14.0,L,N,0.85,2.01,5.22,1,2019,81,45296,41354,9.893333435058594,1,38707,,82.04000091552734,40.62333297729492,46407,45.143333435058594,1,46187,,96.1500015258789,41.86333465576172,98.70999908447266,41.313331604003906
2192,2019090803,859,4,5,57.0,1,1044,Return,0.0,21.0,C,N,0.86,2.12,4.44,1,2019,77,45296,41354,8.033333778381348,1,38707,,87.05999755859375,25.22333335876465,46407,45.42333221435547,1,46187,,98.41999816894531,43.83333206176758,104.72000122070312,30.94333267211914
2194,2019090803,1675,4,10,73.0,2,271,Downed,3.0,35.0,R,N,0.77,2.07,3.33,1,2019,67,45296,41354,5.880000114440918,2,38707,44999,68.1500015258789,3.0,39012,42.970001220703125,1,46187,,70.62000274658203,22.479999542236328,76.12999725341797,14.800000190734863
2196,2019090803,2396,4,15,70.0,3,1694,Return,10.0,42.0,C,N,0.82,2.1,4.88,1,2019,81,45296,41354,8.729999542236328,2,38707,46259,72.93000030517578,30.3700008392334,46407,49.189998626708984,2,43396,44999,82.69999694824219,47.4900016784668,95.33000183105469,32.959999084472656
2197,2019090803,2906,4,14,67.0,3,1255,Fair Catch,10.0,49.0,C,N,0.77,2.05,4.99,1,2019,82,45296,41354,6.340000152587891,2,43396,44999,87.2699966430664,12.920000076293945,39012,43.31999969482422,1,38707,,86.58999633789062,22.59000015258789,94.54000091552734,17.90999984741211
2198,2019090803,3581,4,15,75.0,4,489,Downed,10.0,59.0,L,N,0.79,2.12,3.25,1,2019,67,45296,41354,7.473333358764648,2,38707,46259,63.95000076293945,23.35333251953125,39012,47.4033317565918,2,43396,44999,58.2599983215332,52.46333312988281,72.83999633789062,45.073333740234375
2200,2019090804,1039,4,20,68.0,2,753,Return,14.0,0.0,R,N,0.87,2.09,4.69,1,2019,79,34723,43533,7.703333377838135,2,44962,47894,85.77999877929688,6.813333511352539,42397,45.0433349609375,2,42450,46263,70.2699966430664,27.233333587646484,91.87000274658203,11.373332977294922
2201,2019090804,1861,4,27,55.0,2,109,Fair Catch,0.0,21.0,C,A,0.9,2.15,4.22,1,2019,76,37267,46263,9.920000076293945,1,42354,,90.52999877929688,36.040000915527344,47894,45.91999816894531,1,48000,,102.12999725341797,44.2400016784668,99.79000091552734,39.290000915527344
2202,2019090804,1994,4,10,90.0,2,49,Return,21.0,0.0,C,N,0.78,2.06,4.37,1,2019,78,34723,43533,6.9033331871032715,2,44962,46263,69.98999786376953,15.193333625793457,42397,47.86333465576172,1,47894,,59.88999938964844,26.363332748413086,76.66000366210938,15.263333320617676
2203,2019090804,2266,4,1,52.0,3,1556,Return,21.0,0.0,L,A,0.8,1.96,4.25,1,2019,75,34723,48000,6.409999847412109,1,40018,,91.75,34.400001525878906,42397,44.5,1,47894,,96.45999908447266,43.83000183105469,99.13999938964844,40.13999938964844
2204,2019090804,2986,4,10,77.0,3,903,Fair Catch,0.0,28.0,C,N,0.9,2.17,5.25,1,2019,87,37267,44962,4.573333263397217,2,42354,43533,71.69999694824219,7.273333549499512,47894,41.34333419799805,1,48000,,88.93000030517578,23.733333587646484,84.33999633789062,23.123332977294922
2205,2019090804,3085,4,6,71.0,4,767,Return,28.0,0.0,C,N,0.82,1.98,4.5,1,2019,77,34723,46461,8.493332862854004,1,47894,,76.12000274658203,27.383333206176758,42397,46.473331451416016,1,40018,,79.51000213623047,36.983333587646484,92.91999816894531,24.703332901000977
2206,2019090804,3513,4,7,56.0,4,279,Downed,28.0,6.0,C,N,0.8,2.0,4.82,1,2019,110,34723,46461,10.963333129882812,1,47894,,87.45999908447266,22.633333206176758,48000,44.8033332824707,1,40018,,93.19000244140625,23.623332977294922,84.97000122070312,27.773332595825195
2207,2019090805,326,4,4,56.0,1,1549,Out of Bounds,0.0,0.0,L,A,0.88,2.24,4.38,1,2019,80,43524,,,,,,,,39222,46.02000045776367,1,44839,,99.69000244140625,50.04999923706055,97.62000274658203,54.470001220703125
2208,2019090805,666,4,18,40.0,1,1279,Downed,0.0,6.0,R,A,0.87,2.11,4.59,1,2019,79,46903,46223,10.453332901000977,1,38595,,105.20999908447266,10.193333625793457,,,,,,,,105.05999755859375,10.803333282470703
2209,2019090805,1006,4,19,77.0,1,962,Return,6.0,0.0,R,N,0.83,2.14,4.76,1,2019,83,43524,,,,,,,,,,,,,,,86.91999816894531,12.710000038146973
2210,2019090805,1159,4,8,60.0,2,855,Touchback,0.0,6.0,L,N,0.86,2.16,4.84,1,2019,81,46903,46223,4.409999847412109,1,44971,,95.2300033569336,36.130001068115234,,,,,,,,97.26000213623047,37.560001373291016
2211,2019090805,1436,4,16,42.0,2,538,Fair Catch,6.0,0.0,C,A,0.85,2.1,4.22,1,2019,78,43524,,,,,,,,39222,46.93333435058594,1,44839,,103.69999694824219,23.633333206176758,105.87000274658203,23.133333206176758
2212,2019090805,1802,4,4,57.0,2,160,Fair Catch,6.0,0.0,L,A,0.85,2.13,4.17,1,2019,77,43524,,,,,,,,39222,46.323333740234375,1,46698,,96.70999908447266,47.53333282470703,91.80000305175781,48.51333236694336
2213,2019090805,2441,4,15,55.0,3,1630,Downed,6.0,0.0,L,A,0.88,2.26,4.53,1,2019,80,43524,,,,,,,,39222,46.38999938964844,1,44839,,103.29000091552734,43.209999084472656,103.43000030517578,40.900001525878906
2214,2019090805,3298,4,3,56.0,4,900,Fair Catch,16.0,3.0,R,A,0.9,2.11,4.27,1,2019,77,43524,,,,,,,,39222,48.86333465576172,1,44839,,90.62000274658203,13.823333740234375,93.58999633789062,10.703332901000977
2215,2019090805,3724,4,2,56.0,4,362,Fair Catch,16.0,10.0,C,A,0.9,2.07,4.45,1,2019,79,43524,,,,,,,,39222,47.43333435058594,1,46698,,90.1500015258789,18.08333396911621,90.16000366210938,18.40333366394043
2216,2019090805,4435,4,5,35.0,4,19,Touchback,17.0,16.0,C,A,0.87,1.79,4.45,1,2019,72,46903,46694,20.43000030517578,0,,,,,,,,,,,,109.80000305175781,24.270000457763672
2217,2019090806,380,4,17,71.0,1,1433,Return,0.0,7.0,C,N,0.85,1.99,4.73,1,2019,77,45603,45021,4.880000114440918,2,46178,46310,78.7300033569336,7.900000095367432,46194,45.13999938964844,1,48010,,79.38999938964844,26.93000030517578,90.11000061035156,20.170000076293945
2218,2019090806,1259,4,3,68.0,2,490,Fair Catch,0.0,17.0,L,N,0.82,2.04,4.21,1,2019,75,45603,45021,4.443333148956299,1,46310,,83.2300033569336,33.35333251953125,44931,45.45333480834961,1,48010,,88.52999877929688,47.36333465576172,95.26000213623047,45.973331451416016
2219,2019090806,1377,4,7,83.0,2,359,Return,17.0,0.0,C,N,0.8,2.11,4.77,1,2019,79,40600,46310,3.319999933242798,2,44855,45021,44.540000915527344,25.6200008392334,46178,48.77000045776367,2,39981,46194,40.369998931884766,23.149999618530273,84.05999755859375,36.93000030517578
2220,2019090806,1667,4,10,75.0,2,153,Out of Bounds,17.0,7.0,L,N,0.78,2.1,4.59,1,2019,77,40600,46310,2.9000000953674316,2,44855,45021,40.5,11.100000381469727,46178,45.849998474121094,1,46194,,81.13999938964844,52.630001068115234,94.33000183105469,54.25
2221,2019090806,1767,4,5,77.0,2,108,Fair Catch,7.0,17.0,L,N,0.84,1.92,4.14,1,2019,72,45603,45021,5.7833333015441895,1,46310,,63.15999984741211,28.133333206176758,44931,44.34333419799805,1,33097,,76.5,43.45333480834961,81.1500015258789,41.44333267211914
2222,2019090806,2533,4,9,74.0,3,1232,Return,20.0,14.0,C,N,0.76,2.09,3.67,1,2019,70,40600,46310,6.650000095367432,2,44855,45021,58.970001220703125,26.079999923706055,46178,45.560001373291016,1,46194,,67.61000061035156,47.2599983215332,79.25,17.670000076293945
2223,2019090806,2742,4,10,73.0,3,1190,Return,20.0,21.0,C,N,0.73,2.01,4.61,1,2019,79,40600,46310,11.920000076293945,1,44911,,76.95999908447266,11.510000228881836,46178,49.04999923706055,2,45021,46194,74.45999908447266,26.260000228881836,94.47000122070312,27.780000686645508
2224,2019090806,3191,4,6,75.0,4,736,Return,20.0,29.0,C,N,0.8,1.97,4.87,1,2019,80,40600,46310,11.263333320617676,1,46194,,75.1500015258789,11.50333309173584,46178,48.3033332824707,1,44911,,73.5999984741211,35.01333236694336,91.30000305175781,34.21333312988281
2225,2019090807,122,4,12,63.0,1,1676,Return,0.0,0.0,C,N,0.9,2.31,3.42,1,2019,67,42663,46729,4.369999885559082,1,47817,,85.37000274658203,11.390000343322754,47843,44.83000183105469,1,45478,,81.69999694824219,26.209999084472656,84.9800033569336,16.959999084472656
2226,2019090807,269,4,18,81.0,1,1459,Out of Bounds,0.0,0.0,L,N,0.82,2.1,4.59,1,2019,78,45153,46349,8.973333358764648,1,41330,,62.970001220703125,40.43333435058594,45478,46.51333236694336,1,46729,,67.56999969482422,45.85333251953125,76.55999755859375,48.93333435058594
2227,2019090807,1293,4,9,74.0,2,270,Downed,6.0,14.0,,N,0.8,2.12,,1,2019,61,45153,45478,9.6899995803833,1,41330,,40.91999816894531,30.520000457763672,46349,48.630001068115234,2,44926,46729,51.900001525878906,42.0099983215332,45.45000076293945,27.190000534057617
2228,2019090807,2330,4,11,54.0,3,1152,Fair Catch,24.0,16.0,C,A,0.9,2.19,4.29,1,2019,77,42663,46729,4.639999866485596,1,41356,,94.63999938964844,33.59000015258789,47843,45.2599983215332,0,,,,,99.51000213623047,37.0
2230,2019090808,273,4,13,51.0,1,1624,Touchback,0.0,0.0,L,N,0.91,2.18,4.95,1,2019,82,34593,43987,10.173333168029785,1,42592,,91.58999633789062,42.02333450317383,45020,47.35333251953125,1,39232,,93.75,45.38333511352539,103.9000015258789,43.503334045410156
2231,2019090808,360,4,3,73.0,1,1534,Fair Catch,0.0,0.0,C,N,0.84,1.92,4.84,1,2019,80,46218,39232,8.369999885559082,1,43987,,80.08999633789062,14.199999809265137,47915,46.31999969482422,1,46239,,80.16000366210938,22.139999389648438,81.33000183105469,20.989999771118164
2232,2019090808,835,4,12,77.0,1,958,Return,0.0,3.0,C,N,0.85,1.97,3.75,1,2019,69,46218,39232,8.289999961853027,2,43987,45020,58.279998779296875,31.030000686645508,47830,43.75,1,46239,,61.33000183105469,39.2400016784668,75.4000015258789,28.34000015258789
2233,2019090808,1041,4,27,49.0,2,797,Fair Catch,0.0,3.0,C,A,0.82,1.91,4.39,1,2019,71,46218,47830,9.053333282470703,1,43987,,98.08000183105469,17.983333587646484,47915,43.87333297729492,1,46239,,100.45999908447266,28.203332901000977,99.31999969482422,20.093334197998047
2234,2019090808,1165,4,11,90.0,2,680,Fair Catch,3.0,0.0,C,N,0.86,2.13,4.43,1,2019,77,34593,43987,9.649999618530273,1,42592,,58.119998931884766,36.790000915527344,45020,49.08000183105469,2,46215,46998,50.470001220703125,42.529998779296875,57.06999969482422,35.119998931884766
2235,2019090808,1722,4,1,61.0,2,120,Fair Catch,10.0,7.0,C,N,0.84,2.12,4.1,1,2019,73,34593,43987,9.609999656677246,1,42592,,87.02999877929688,33.04999923706055,45020,46.83000183105469,1,46998,,89.58999633789062,35.93000030517578,86.5199966430664,35.939998626708984
2236,2019090808,2435,4,15,81.0,3,1616,Return,14.0,17.0,R,N,0.86,2.05,5.1,1,2019,82,46218,47830,12.970000267028809,2,43987,45020,66.37999725341797,-0.25999999046325684,47915,45.4900016784668,2,43406,46239,53.97999954223633,26.579999923706055,88.68000030517578,7.550000190734863
2237,2019090808,2703,4,15,70.0,3,1241,Downed,14.0,17.0,C,N,0.91,2.14,4.14,1,2019,73,46218,47830,7.46999979019165,2,43987,45020,70.97000122070312,13.449999809265137,47915,44.380001068115234,1,46239,,72.27999877929688,20.389999389648438,84.88999938964844,28.31999969482422
2238,2019090808,3690,4,4,69.0,4,340,Return,21.0,20.0,C,N,0.81,1.91,4.12,1,2019,71,46218,47830,11.233333587646484,1,43987,,71.33999633789062,24.163333892822266,47915,45.1533317565918,2,45020,46239,71.81999969482422,49.69333267211914,85.25,36.83333206176758
2239,2019090808,3854,4,7,56.0,4,210,Out of Bounds,20.0,21.0,R,N,0.86,2.14,4.56,1,2019,78,34593,43987,8.0600004196167,1,42592,,92.27999877929688,5.809999942779541,45020,42.7599983215332,1,46998,,90.02999877929688,11.069999694824219,101.91999816894531,6.010000228881836
2240,2019090808,4110,4,11,65.0,4,28,Fair Catch,21.0,20.0,C,N,0.87,1.95,4.11,1,2019,72,46218,47830,11.50333309173584,1,43987,,81.45999908447266,15.173333168029785,47915,46.44333267211914,1,46239,,74.0999984741211,15.763333320617676,85.08999633789062,19.893333435058594
2241,2019090809,314,4,5,85.0,1,1528,Return,0.0,0.0,R,N,0.86,2.18,4.45,1,2019,75,29141,46671,8.25,1,42827,,70.69999694824219,10.640000343322754,43680,50.02000045776367,2,45657,46823,56.41999816894531,19.520000457763672,79.0199966430664,12.869999885559082
2242,2019090809,450,4,6,41.0,1,1441,Downed,0.0,0.0,R,A,0.85,2.12,4.14,1,2019,72,40113,45657,7.443333148956299,1,43915,,107.58999633789062,7.063333511352539,48454,47.413333892822266,1,46825,,97.51000213623047,15.063333511352539,108.0,12.073333740234375
2243,2019090809,739,4,1,57.0,1,1196,Touchback,0.0,0.0,L,N,0.84,2.22,4.71,1,2019,81,29141,46671,9.390000343322754,1,40353,,94.91000366210938,32.93000030517578,43680,46.90999984741211,1,39984,,105.73999786376953,41.86000061035156,105.30999755859375,39.97999954223633
2244,2019090809,1146,4,8,82.0,2,799,Out of Bounds,0.0,3.0,C,N,0.88,2.27,4.07,1,2019,73,29141,46671,6.3433332443237305,1,42827,,63.290000915527344,28.803333282470703,43680,47.393333435058594,2,45657,46823,49.939998626708984,53.163333892822266,61.349998474121094,51.85333251953125
2245,2019090809,1386,4,11,67.0,2,601,Return,0.0,10.0,R,N,0.83,2.17,4.25,1,2019,76,29141,46671,6.853333473205566,1,42827,,86.7699966430664,7.023333549499512,43680,48.35333251953125,2,45657,46823,53.88999938964844,31.073333740234375,99.01000213623047,9.813333511352539
2246,2019090809,1948,4,10,64.0,2,109,Muffed,0.0,17.0,R,N,0.86,2.14,4.33,1,2019,83,29141,46671,7.193333148956299,1,42827,,91.04000091552734,7.023333549499512,43680,47.95333480834961,2,45657,46823,72.0199966430664,16.78333282470703,97.30000305175781,10.063333511352539
2247,2019090809,2353,4,10,58.0,2,26,Return,17.0,3.0,C,A,0.86,2.18,3.87,1,2019,71,40113,45657,5.420000076293945,2,43680,43915,80.72000122070312,38.16999816894531,48454,48.09000015258789,1,46825,,96.61000061035156,48.27000045776367,95.75,35.38999938964844
2248,2019090809,2503,4,13,71.0,3,1716,Return,3.0,17.0,C,N,0.93,2.34,4.01,1,2019,73,29141,46671,7.293333530426025,1,46823,,74.0199966430664,14.583333015441895,43680,43.11333465576172,2,45657,48454,52.43000030517578,33.08333206176758,80.91999816894531,24.83333396911621
2249,2019090809,2651,4,7,66.0,3,1551,Fair Catch,17.0,3.0,L,N,0.84,2.24,4.97,1,2019,80,40113,45657,7.96999979019165,1,43915,,86.11000061035156,39.02000045776367,48454,48.4900016784668,2,43680,46825,81.16000366210938,45.029998779296875,86.76000213623047,40.93000030517578
2250,2019090809,2763,4,7,73.0,3,1497,Return,3.0,17.0,C,N,0.87,2.13,3.57,1,2019,68,29141,46671,8.183333396911621,1,46823,,71.86000061035156,16.773332595825195,43680,46.95333480834961,2,45657,48454,61.790000915527344,48.27333450317383,80.4800033569336,28.58333396911621
2251,2019090809,3881,4,3,64.0,4,543,Return,24.0,9.0,C,N,0.81,2.33,3.99,1,2019,75,40113,45657,4.363333225250244,2,43680,43915,78.43000030517578,16.343334197998047,48454,47.973331451416016,1,46825,,76.58000183105469,31.053333282470703,85.94000244140625,28.773332595825195
2252,2019090809,4466,4,5,51.0,4,162,Downed,24.0,16.0,C,A,0.86,2.3,2.88,1,2019,61,40113,45657,6.2833333015441895,1,43915,,82.05999755859375,33.70333480834961,48454,48.62333297729492,2,43680,46825,79.75,54.03333282470703,69.27999877929688,36.62333297729492
2253,2019090809,4964,4,10,63.0,4,9,Return,24.0,24.0,C,N,0.85,2.24,4.72,1,2019,80,40113,45657,5.423333168029785,2,43915,47922,72.7699966430664,21.83333396911621,48454,48.28333282470703,2,43680,46825,83.9800033569336,48.71333312988281,100.3499984741211,29.94333267211914
2254,2019090809,5729,4,7,46.0,5,970,Downed,27.0,27.0,C,A,0.89,2.01,4.54,1,2019,77,29141,46671,6.943333148956299,1,46823,,100.48999786376953,18.65333366394043,43680,46.71333312988281,1,45657,,107.68000030517578,30.323333740234375,104.77999877929688,24.413333892822266
