gameId,playId,gun0jersey,gun0x,gun0y,gun1jersey,gun1x,gun1y,end_x,end_y,gun2jersey,gun2x,gun2y,gun3jersey,gun3x,gun3y
2018090901,118,20.0,42.09000015258789,44.880001068115234,88.0,41.77000045776367,9.039999961853027,80.65,60.28,,,,,,
2018090901,313,20.0,61.040000915527344,49.62333297729492,37.0,61.040000915527344,5.273333549499512,105.72,25.683332,,,,,,
2018090901,474,20.0,51.720001220703125,43.79999923706055,88.0,51.54999923706055,8.0600004196167,88.7,40.23,,,,,,
2018090901,588,20.0,34.45000076293945,49.1533317565918,37.0,34.29999923706055,5.383333206176758,81.35,16.353333,,,,,,
2018090901,887,37.0,34.720001220703125,5.173333168029785,38.0,34.459999084472656,47.96333312988281,87.51,36.123333,,,,,,
2018090901,1491,37.0,62.08000183105469,47.93000030517578,38.0,61.150001525878906,5.130000114440918,100.54,42.93,,,,,,
2018090901,1723,37.0,63.08000183105469,5.75,38.0,62.16999816894531,48.38999938964844,100.55,14.61,,,,,,
2018090901,2632,37.0,25.6299991607666,2.7033333778381348,38.0,24.719999313354492,46.0433349609375,66.5,20.633333,,,,,,
2018090901,2907,37.0,62.31999969482422,4.5333333015441895,38.0,62.29999923706055,47.42333221435547,94.69,43.56333,,,,,,
2018090901,3215,20.0,75.36000061035156,43.84333419799805,88.0,75.13999938964844,7.483333110809326,99.05,45.733334,,,,,,
2018090901,3349,27.0,38.41999816894531,50.13999938964844,37.0,38.689998626708984,5.199999809265137,91.14,3.44,,,,,,
2018090901,3463,20.0,20.100000381469727,43.99333190917969,88.0,20.549999237060547,6.543333530426025,49.81,6.7633333,,,,,,
2018090901,3960,27.0,70.0199966430664,48.0099983215332,37.0,69.87999725341797,5.460000038146973,102.98,10.83,,,,,,
2018090901,4136,46.0,28.479999542236328,43.99333190917969,88.0,28.899999618530273,7.473333358764648,79.35,14.833333,,,,,,
2018090901,4352,46.0,41.880001068115234,43.813331604003906,88.0,41.310001373291016,7.003333568572998,81.69,32.593334,,,,,,
2018090901,4648,37.0,43.04999923706055,5.090000152587891,38.0,42.95000076293945,47.7599983215332,91.19,5.86,,,,,,
2018090901,4833,46.0,37.22999954223633,43.28333282470703,88.0,38.27000045776367,7.993333339691162,88.29,18.513334,,,,,,
2018090901,4965,37.0,34.779998779296875,7.309999942779541,38.0,34.33000183105469,45.650001525878906,66.76,54.58,,,,,,
2018090902,2228,28.0,26.3700008392334,47.643333435058594,30.0,25.979999542236328,9.333333015441895,74.39,50.72333,,,,,,
2018090902,2340,29.0,34.02000045776367,6.090000152587891,40.0,34.279998779296875,41.439998626708984,85.15,41.11,,,,,,
2018090902,3547,14.0,41.029998779296875,6.179999828338623,30.0,41.779998779296875,43.709999084472656,89.33,17.76,,,,,,
2018090903,407,24.0,47.150001525878906,7.313333511352539,35.0,47.52000045776367,46.3033332824707,116.2,37.15333,,,,,,
2018090903,1257,29.0,53.189998626708984,19.15333366394043,36.0,53.68000030517578,45.063331604003906,92.92,0.06333333,,,,,,
2018090903,1844,29.0,35.540000915527344,24.963333129882812,36.0,35.63999938964844,34.19333267211914,90.68,4.403333,,,,,,
2018090903,1993,24.0,40.59000015258789,6.953333377838135,35.0,40.56999969482422,45.643333435058594,86.8,19.183332,,,,,,
2018090903,2094,29.0,63.880001068115234,7.769999980926514,36.0,64.02999877929688,43.43000030517578,100.58,45.42,,,,,,
2018090903,2176,24.0,27.200000762939453,8.053333282470703,35.0,27.389999389648438,46.753334045410156,92.51,24.793333,,,,,,
2018090903,3163,29.0,51.40999984741211,6.703333377838135,36.0,51.43000030517578,47.813331604003906,100.55,0.6433333,,,,,,
2018090905,114,18.0,41.810001373291016,8.279999732971191,31.0,41.83000183105469,45.70000076293945,89.83,12.32,,,,,,
2018090905,359,18.0,39.79999923706055,8.103333473205566,23.0,39.959999084472656,43.13333511352539,74.74,51.213333,,,,,,
2018090905,497,18.0,59.36000061035156,10.729999542236328,31.0,59.56999969482422,46.56999969482422,100.4,14.9,,,,,,
2018090905,1555,18.0,39.20000076293945,48.9033317565918,31.0,39.130001068115234,7.953333377838135,85.68,29.893333,,,,,,
2018090905,1735,18.0,35.43000030517578,49.393333435058594,31.0,35.56999969482422,6.723333358764648,76.61,25.363333,,,,,,
2018090905,1992,18.0,56.09000015258789,45.970001220703125,23.0,56.900001525878906,14.630000114440918,66.72,26.24,,,,,,
2018090905,2393,18.0,45.52000045776367,9.333333015441895,23.0,45.52000045776367,42.18333435058594,89.43,47.423332,,,,,,
2018090905,3669,18.0,59.400001525878906,42.060001373291016,23.0,59.939998626708984,8.4399995803833,96.99,29.15,,,,,,
2018090905,3749,18.0,28.290000915527344,47.24333190917969,31.0,28.540000915527344,4.543333530426025,82.74,36.023335,,,,,,
2018090905,3844,18.0,43.959999084472656,44.599998474121094,23.0,44.31999969482422,11.359999656677246,91.89,23.03,,,,,,
2018090905,4311,18.0,54.119998931884766,25.10333251953125,31.0,54.29999923706055,45.77333450317383,105.54,47.183334,,,,,,
2018090906,1373,34.0,32.91999816894531,6.820000171661377,37.0,33.130001068115234,46.09000015258789,87.62,36.27,,,,,,
2018090906,2681,34.0,42.72999954223633,4.989999771118164,37.0,42.7599983215332,42.11000061035156,85.75,13.05,,,,,,
2018090906,2776,16.0,43.11000061035156,45.45333480834961,29.0,42.36000061035156,5.7833333015441895,83.69,26.453333,,,,,,
2018090906,2947,34.0,40.869998931884766,7.050000190734863,37.0,40.7400016784668,45.97999954223633,98.79,43.7,,,,,,
2018090907,1340,30.0,34.86000061035156,10.683333396911621,81.0,35.189998626708984,46.163333892822266,69.39,48.253334,,,,,,
2018090907,2357,17.0,24.59000015258789,46.2933349609375,81.0,24.540000915527344,22.56333351135254,60.46,54.933334,,,,,,
2018090907,2578,17.0,61.11000061035156,42.10333251953125,41.0,61.72999954223633,9.363333702087402,99.17,4.6433334,,,,,,
2018090907,2708,30.0,33.40999984741211,6.989999771118164,81.0,34.459999084472656,43.869998931884766,87.52,2.91,,,,,,
2018090907,2877,17.0,65.08999633789062,44.723331451416016,41.0,65.30000305175781,7.393333435058594,96.45,-1.1466666,,,,,,
2018090907,3105,30.0,50.31999969482422,7.253333568572998,81.0,50.060001373291016,45.37333297729492,124.21,7.983333,,,,,,
2018090907,3215,17.0,44.310001373291016,45.31999969482422,41.0,45.790000915527344,10.770000457763672,83.0,38.06,81.0,44.45000076293945,25.84000015258789,,,
2018090907,3497,17.0,38.0099983215332,46.16999816894531,41.0,38.7599983215332,11.0,81.54,21.56,,,,,,
2018090907,3618,30.0,39.52000045776367,8.193333625793457,81.0,39.90999984741211,45.87333297729492,94.79,35.253334,,,,,,
2018090907,3801,17.0,48.06999969482422,45.619998931884766,41.0,48.189998626708984,12.520000457763672,95.32,9.06,,,,,,
2018090909,309,30.0,62.439998626708984,8.613333702087402,41.0,63.02000045776367,43.323333740234375,101.95,19.903334,,,,,,
2018090909,501,23.0,49.25,6.650000095367432,26.0,49.560001373291016,44.88999938964844,107.47,10.18,,,,,,
2018090909,918,23.0,36.68000030517578,7.753333568572998,26.0,37.0099983215332,47.8033332824707,92.23,32.703335,,,,,,
2018090909,1416,23.0,34.939998626708984,9.383333206176758,26.0,36.029998779296875,47.43333435058594,92.47,46.673332,,,,,,
2018090909,1990,23.0,67.7699966430664,46.003334045410156,26.0,67.43000030517578,6.5333333015441895,102.59,42.043335,,,,,,
2018090909,2106,30.0,13.020000457763672,6.909999847412109,41.0,13.069999694824219,47.939998626708984,66.58,24.36,,,,,,
2018090909,2247,23.0,38.45000076293945,7.37333345413208,26.0,38.650001525878906,46.33333206176758,96.2,6.6833334,,,,,,
2018090909,2663,30.0,59.779998779296875,9.329999923706055,41.0,59.880001068115234,44.90999984741211,93.85,33.25,,,,,,
2018090909,3706,30.0,19.40999984741211,6.133333206176758,41.0,19.860000610351562,41.7933349609375,78.35,31.883333,,,,,,
2018090910,172,30.0,21.389999389648438,7.159999847412109,35.0,21.520000457763672,45.58000183105469,75.98,49.28,,,,,,
2018090910,700,30.0,53.63999938964844,10.960000038146973,35.0,53.38999938964844,47.34000015258789,104.49,43.09,,,,,,
2018090910,966,12.0,61.83000183105469,43.40999984741211,35.0,61.33000183105469,8.770000457763672,95.23,34.06,,,,,,
2018090910,1047,27.0,22.520000457763672,47.33333206176758,30.0,22.709999084472656,9.673333168029785,74.1,17.673334,,,,,,
2018090910,1329,30.0,33.25,6.273333549499512,35.0,32.81999969482422,43.92333221435547,82.45,13.023334,,,,,,
2018090910,1448,12.0,41.459999084472656,44.90999984741211,18.0,41.119998931884766,9.260000228881836,90.97,49.38,,,,,,
2018090910,1582,30.0,45.59000015258789,6.383333206176758,35.0,45.130001068115234,45.893333435058594,100.46,13.963333,,,,,,
2018090910,2269,12.0,51.060001373291016,42.540000915527344,35.0,50.619998931884766,9.420000076293945,101.02,45.21,,,,,,
2018090910,2467,15.0,63.25,44.36333465576172,30.0,63.38999938964844,6.883333206176758,94.54,34.803333,,,,,,
2018090910,2550,12.0,28.899999618530273,42.4900016784668,35.0,28.780000686645508,7.480000019073486,79.05,35.39,,,,,,
2018090910,3477,12.0,33.959999084472656,10.733333587646484,13.0,34.25,44.313331604003906,86.45,18.103333,,,,,,
2018090910,3866,12.0,57.209999084472656,46.78333282470703,35.0,56.650001525878906,13.603333473205566,105.11,21.513334,,,,,,
2018090912,170,23.0,45.63999938964844,7.960000038146973,81.0,45.9900016784668,43.91999816894531,86.52,2.84,,,,,,
2018090912,583,31.0,35.27000045776367,4.150000095367432,37.0,35.040000915527344,46.95000076293945,80.48,24.01,88.0,34.58000183105469,15.40999984741211,,,
2018090912,943,31.0,42.790000915527344,6.643333435058594,81.0,41.83000183105469,45.3033332824707,92.14,12.203333,88.0,41.650001525878906,18.10333251953125,,,
2018090912,1055,15.0,28.739999771118164,47.2599983215332,27.0,28.969999313354492,8.109999656677246,88.8,34.83,,,,,,
2018090912,1149,31.0,34.349998474121094,6.383333206176758,37.0,35.97999954223633,45.073333740234375,91.2,34.393333,84.0,34.65999984741211,37.69333267211914,,,
2018090912,1577,15.0,34.72999954223633,46.810001373291016,27.0,34.310001373291016,6.869999885559082,82.44,47.18,,,,,,
2018090912,2562,15.0,41.93000030517578,47.29999923706055,27.0,41.68000030517578,7.210000038146973,91.26,36.73,,,,,,
2018090912,2892,15.0,42.959999084472656,49.253334045410156,27.0,43.04999923706055,9.303333282470703,86.23,20.243334,,,,,,
2018091000,349,17.0,59.5099983215332,7.823333263397217,41.0,59.34000015258789,44.983333587646484,100.93,45.81333,,,,,,
2018091000,469,12.0,28.420000076293945,6.400000095367432,45.0,28.770000457763672,46.40999984741211,83.67,9.56,,,,,,
2018091000,1407,17.0,69.36000061035156,8.850000381469727,41.0,68.80000305175781,44.400001525878906,107.76,41.04,,,,,,
2018091000,1545,12.0,28.309999465942383,7.4633331298828125,45.0,28.25,47.573333740234375,74.47,27.493334,,,,,,
2018091000,2626,12.0,35.11000061035156,7.090000152587891,45.0,34.95000076293945,45.29999923706055,75.14,9.16,,,,,,
2018091001,384,37.0,41.81999969482422,45.76333236694336,88.0,42.189998626708984,5.383333206176758,99.53,37.033333,,,,,,
2018091001,499,14.0,16.030000686645508,6.820000171661377,17.0,16.110000610351562,48.13999938964844,69.8,45.2,,,,,,
2018091001,2597,14.0,45.970001220703125,6.579999923706055,17.0,45.61000061035156,46.22999954223633,91.23,17.97,,,,,,
2018091001,2761,37.0,45.88999938964844,47.21333312988281,88.0,46.18000030517578,8.793333053588867,95.78,48.553333,,,,,,
2018091001,2840,14.0,22.239999771118164,7.739999771118164,17.0,22.1299991607666,46.70000076293945,50.37,31.86,,,,,,
2018091001,3121,14.0,43.84000015258789,8.783333778381348,17.0,43.79999923706055,47.93333435058594,87.38,39.643333,,,,,,
2018091300,122,10.0,33.97999954223633,7.230000019073486,28.0,34.09000015258789,47.08000183105469,94.45,22.04,,,,,,
2018091300,304,29.0,34.02000045776367,10.133333206176758,40.0,34.34000015258789,46.7933349609375,88.7,35.823334,,,,,,
2018091300,759,10.0,59.02000045776367,9.479999542236328,28.0,58.88999938964844,45.88999938964844,104.83,17.78,,,,,,
2018091300,1023,10.0,29.709999084472656,9.109999656677246,28.0,29.65999984741211,45.65999984741211,88.33,28.91,,,,,,
2018091300,2465,29.0,46.400001525878906,8.039999961853027,40.0,47.04999923706055,42.15999984741211,91.25,8.34,,,,,,
2018091300,2960,29.0,39.72999954223633,6.663333415985107,40.0,40.2400016784668,46.93333435058594,74.19,20.913334,,,,,,
2018091300,3261,29.0,44.29999923706055,7.333333492279053,40.0,44.380001068115234,42.4033317565918,88.93,6.0733333,,,,,,
2018091300,3552,12.0,71.23999786376953,9.053333282470703,40.0,71.4800033569336,42.02333450317383,101.88,23.203333,,,,,,
2018091300,3854,12.0,58.83000183105469,9.140000343322754,40.0,59.61000061035156,41.65999984741211,97.72,12.79,,,,,,
2018091600,773,17.0,45.0,45.20000076293945,28.0,45.18000030517578,6.539999961853027,84.51,39.55,,,,,,
2018091600,1638,12.0,41.09000015258789,44.79999923706055,31.0,41.41999816894531,13.270000457763672,46.21,33.2,,,,,,
2018091600,2116,12.0,19.06999969482422,43.0,31.0,19.469999313354492,6.699999809265137,68.14,29.7,,,,,,
2018091600,2551,12.0,61.9900016784668,9.130000114440918,31.0,62.38999938964844,46.040000915527344,100.72,8.88,,,,,,
2018091600,2741,17.0,66.95999908447266,44.86333465576172,28.0,66.75,8.513333320617676,106.93,38.15333,,,,,,
2018091600,3530,17.0,61.15999984741211,44.65999984741211,28.0,61.06999969482422,7.489999771118164,103.65,38.52,,,,,,
2018091600,3830,17.0,43.880001068115234,42.869998931884766,28.0,43.2400016784668,6.679999828338623,98.21,15.8,,,,,,
2018091601,121,30.0,43.18000030517578,4.733333110809326,43.0,43.279998779296875,48.08333206176758,98.29,49.263332,,,,,,
2018091601,205,26.0,22.530000686645508,6.199999809265137,30.0,22.399999618530273,42.470001220703125,67.71,20.33,,,,,,
2018091601,426,26.0,33.4900016784668,7.170000076293945,30.0,33.0099983215332,43.349998474121094,76.67,25.72,,,,,,
2018091601,1289,26.0,41.11000061035156,45.983333587646484,30.0,40.59000015258789,8.993332862854004,92.57,33.693333,,,,,,
2018091601,2485,36.0,42.459999084472656,6.5,43.0,43.130001068115234,48.220001220703125,99.26,31.71,,,,,,
2018091601,2813,36.0,14.930000305175781,7.889999866485596,43.0,14.989999771118164,47.72999954223633,59.17,37.55,,,,,,
2018091601,3005,30.0,40.0,5.260000228881836,43.0,39.970001220703125,48.31999969482422,70.96,5.07,,,,,,
2018091601,3210,16.0,54.83000183105469,10.770000457763672,29.0,54.619998931884766,47.90999984741211,94.66,48.22,,,,,,
2018091602,223,23.0,57.099998474121094,8.973333358764648,31.0,56.72999954223633,47.53333282470703,101.94,13.623333,,,,,,
2018091602,1091,27.0,51.0099983215332,7.4033331871032715,35.0,51.40999984741211,43.9033317565918,112.41,21.383333,,,,,,
2018091602,1198,31.0,26.549999237060547,45.86000061035156,37.0,24.260000228881836,17.040000915527344,89.44,6.33,,,,,,
2018091602,1330,27.0,52.779998779296875,7.443333148956299,35.0,52.54999923706055,44.1533317565918,100.77,11.623333,,,,,,
2018091602,1446,23.0,16.950000762939453,45.5,31.0,16.149999618530273,7.75,75.79,39.6,,,,,,
2018091602,2412,24.0,39.459999084472656,45.253334045410156,27.0,39.709999084472656,8.063333511352539,85.74,4.0233335,,,,,,
2018091602,2502,37.0,33.900001525878906,8.880000114440918,81.0,32.380001068115234,46.279998779296875,75.46,27.61,85.0,32.63999938964844,16.530000686645508,,,
2018091602,4457,31.0,60.75,41.36000061035156,37.0,61.20000076293945,13.5,103.95,18.24,,,,,,
2018091603,129,20.0,50.09000015258789,49.503334045410156,37.0,50.4900016784668,5.133333206176758,80.88,47.40333,,,,,,
2018091603,971,20.0,43.849998474121094,49.58000183105469,37.0,43.95000076293945,5.440000057220459,90.61,41.88,,,,,,
2018091603,1907,34.0,35.38999938964844,9.063333511352539,48.0,35.720001220703125,48.03333282470703,92.67,41.873333,,,,,,
2018091603,2107,34.0,43.150001525878906,8.363333702087402,48.0,43.7599983215332,48.35333251953125,89.13,3.2733333,,,,,,
2018091603,2658,10.0,59.15999984741211,42.073333740234375,34.0,59.189998626708984,5.883333206176758,92.15,42.273335,,,,,,
2018091603,3326,20.0,31.530000686645508,48.87333297729492,37.0,31.530000686645508,4.773333549499512,76.13,-0.5566667,,,,,,
2018091603,3415,34.0,39.15999984741211,6.579999923706055,48.0,38.650001525878906,46.59000015258789,85.39,17.26,,,,,,
2018091604,138,31.0,56.689998626708984,44.643333435058594,35.0,56.91999816894531,9.483333587646484,101.28,7.5833335,,,,,,
2018091604,303,17.0,23.059999465942383,8.050000190734863,27.0,22.969999313354492,46.33000183105469,69.75,17.43,,,,,,
2018091604,423,31.0,35.08000183105469,46.073333740234375,35.0,35.95000076293945,7.383333206176758,79.0,14.853333,,,,,,
2018091604,815,17.0,31.530000686645508,7.5933332443237305,27.0,31.280000686645508,46.073333740234375,87.88,39.453335,,,,,,
2018091604,909,31.0,54.29999923706055,7.820000171661377,35.0,54.869998931884766,45.470001220703125,92.95,32.68,,,,,,
2018091604,1017,17.0,50.029998779296875,7.543333530426025,27.0,49.689998626708984,46.11333465576172,92.9,42.053333,,,,,,
2018091604,1206,24.0,56.81999969482422,46.88999938964844,35.0,56.68000030517578,10.239999771118164,99.25,13.31,,,,,,
2018091604,1549,17.0,27.3700008392334,7.693333148956299,27.0,26.940000534057617,45.96333312988281,86.17,27.883333,,,,,,
2018091604,2528,31.0,53.880001068115234,43.61333465576172,35.0,53.7400016784668,8.543333053588867,102.75,13.943334,,,,,,
2018091604,2659,17.0,46.09000015258789,8.1899995803833,27.0,45.81999969482422,47.15999984741211,99.73,9.64,,,,,,
2018091604,3295,31.0,33.43000030517578,6.539999961853027,35.0,33.459999084472656,46.25,89.14,39.21,,,,,,
2018091605,145,20.0,28.43000030517578,44.34000015258789,88.0,28.170000076293945,8.039999961853027,67.34,52.52,,,,,,
2018091605,373,24.0,30.729999542236328,44.060001373291016,88.0,30.940000534057617,7.909999847412109,68.2,2.24,,,,,,
2018091605,1452,13.0,39.060001373291016,43.95000076293945,19.0,38.79999923706055,6.340000152587891,95.19,55.18,,,,,,
2018091605,1943,13.0,50.2400016784668,45.2400016784668,19.0,49.459999084472656,6.929999828338623,94.88,29.76,,,,,,
2018091605,3318,20.0,40.61000061035156,42.779998779296875,88.0,40.5099983215332,7.690000057220459,71.86,48.62,,,,,,
2018091605,3712,20.0,49.290000915527344,42.95333480834961,88.0,49.02000045776367,8.603333473205566,102.96,7.2233334,,,,,,
2018091605,4008,24.0,53.06999969482422,46.33333206176758,88.0,52.880001068115234,8.773333549499512,119.84,11.713333,,,,,,
2018091606,182,18.0,38.540000915527344,46.31999969482422,29.0,38.61000061035156,5.75,100.1,27.89,,,,,,
2018091606,340,16.0,42.369998931884766,45.723331451416016,29.0,41.93000030517578,4.7833333015441895,94.51,9.273334,,,,,,
2018091606,593,18.0,36.849998474121094,46.349998474121094,29.0,36.560001373291016,5.360000133514404,92.01,13.68,,,,,,
2018091606,741,16.0,34.130001068115234,45.223331451416016,22.0,33.47999954223633,7.183333396911621,71.74,52.493332,,,,,,
2018091606,1028,18.0,64.25,8.483333587646484,29.0,64.04000091552734,43.473331451416016,110.08,44.703335,,,,,,
2018091606,1210,16.0,55.5,45.20000076293945,22.0,55.619998931884766,6.050000190734863,94.61,32.59,,,,,,
2018091606,1757,18.0,38.900001525878906,46.2933349609375,29.0,38.88999938964844,5.773333549499512,90.58,20.973333,,,,,,
2018091606,2649,29.0,36.79999923706055,5.760000228881836,32.0,36.619998931884766,43.9900016784668,100.8,16.15,,,,,,
2018091606,2807,16.0,46.369998931884766,45.24333190917969,38.0,46.2400016784668,10.823333740234375,93.8,52.053333,,,,,,
2018091606,3523,16.0,52.040000915527344,48.9900016784668,29.0,51.2400016784668,8.4399995803833,88.86,30.2,,,,,,
2018091607,1227,29.0,47.779998779296875,7.4033331871032715,36.0,47.7599983215332,46.02333450317383,99.13,10.703333,,,,,,
2018091607,1334,23.0,29.920000076293945,43.0099983215332,33.0,30.280000686645508,7.829999923706055,77.99,47.95,,,,,,
2018091607,1567,29.0,21.770000457763672,6.073333263397217,36.0,21.459999084472656,45.19333267211914,68.15,4.3333335,,,,,,
2018091607,2092,29.0,40.400001525878906,6.860000133514404,36.0,39.720001220703125,44.15999984741211,102.93,54.84,,,,,,
2018091607,2357,23.0,70.83000183105469,9.113333702087402,33.0,70.8499984741211,43.69333267211914,102.1,23.403334,,,,,,
2018091607,2458,29.0,18.979999542236328,6.570000171661377,36.0,18.18000030517578,46.93000030517578,70.94,40.64,,,,,,
2018091607,2794,29.0,25.84000015258789,7.300000190734863,36.0,25.06999969482422,47.130001068115234,78.75,20.72,,,,,,
2018091607,3329,23.0,72.01000213623047,45.84000015258789,33.0,71.95999908447266,11.149999618530273,110.95,48.59,,,,,,
2018091608,454,16.0,65.38999938964844,8.869999885559082,41.0,65.12999725341797,43.77000045776367,99.67,9.08,,,,,,
2018091608,541,16.0,22.709999084472656,43.0433349609375,30.0,22.690000534057617,6.87333345413208,76.42,3.6733334,,,,,,
2018091608,726,16.0,63.400001525878906,8.960000038146973,41.0,63.630001068115234,44.25,105.56,17.58,,,,,,
2018091608,1534,16.0,37.95000076293945,7.953333377838135,41.0,38.2599983215332,43.43333435058594,92.0,6.1433334,,,,,,
2018091608,1636,14.0,45.31999969482422,10.4399995803833,30.0,45.470001220703125,46.09000015258789,84.71,25.01,,,,,,
2018091608,1960,16.0,41.09000015258789,11.283333778381348,41.0,41.0,44.973331451416016,78.73,-2.6966667,,,,,,
2018091608,2073,14.0,54.81999969482422,11.989999771118164,30.0,55.29999923706055,45.08000183105469,95.48,44.25,,,,,,
2018091608,2536,16.0,56.099998474121094,8.15333366394043,41.0,56.06999969482422,43.94333267211914,86.04,37.40333,,,,,,
2018091608,2884,14.0,37.790000915527344,12.039999961853027,30.0,38.189998626708984,45.470001220703125,83.33,19.62,,,,,,
2018091608,3900,14.0,48.939998626708984,28.24333381652832,30.0,48.97999954223633,18.123332977294922,106.96,15.5633335,,,,,,
2018091609,280,32.0,48.970001220703125,4.203333377838135,37.0,48.7599983215332,46.53333282470703,104.24,44.72333,,,,,,
2018091609,460,26.0,54.04999923706055,47.81999969482422,30.0,53.779998779296875,6.900000095367432,97.32,53.6,,,,,,
2018091609,669,37.0,59.38999938964844,6.1533331871032715,83.0,59.15999984741211,43.17333221435547,97.74,43.503334,,,,,,
2018091609,783,26.0,24.93000030517578,48.29999923706055,30.0,24.510000228881836,7.460000038146973,70.56,30.01,,,,,,
2018091609,1057,26.0,30.950000762939453,48.573333740234375,30.0,30.809999465942383,6.543333530426025,79.59,16.563334,,,,,,
2018091609,1552,26.0,43.13999938964844,45.01333236694336,30.0,42.5,7.663333415985107,98.79,29.993334,,,,,,
2018091609,2032,26.0,48.63999938964844,48.439998626708984,30.0,48.7400016784668,8.300000190734863,100.14,15.81,,,,,,
2018091609,2352,26.0,24.270000457763672,48.529998779296875,30.0,24.100000381469727,6.570000171661377,80.74,23.59,,,,,,
2018091609,2691,26.0,27.309999465942383,49.0,30.0,27.0,8.390000343322754,66.34,10.6,,,,,,
2018091609,2928,26.0,33.45000076293945,48.10333251953125,30.0,33.02000045776367,7.133333206176758,75.86,17.933332,,,,,,
2018091610,249,30.0,61.13999938964844,10.399999618530273,45.0,61.470001220703125,43.349998474121094,100.41,42.23,,,,,,
2018091610,1306,30.0,40.189998626708984,8.91333293914795,45.0,40.79999923706055,46.93333435058594,84.02,26.623333,,,,,,
2018091610,1440,31.0,46.150001525878906,6.659999847412109,33.0,45.88999938964844,43.93000030517578,91.08,30.23,,,,,,
2018091610,1855,30.0,53.61000061035156,44.663333892822266,45.0,53.9900016784668,7.9033331871032715,98.06,20.383333,,,,,,
2018091610,1960,31.0,13.239999771118164,46.88999938964844,33.0,13.0,8.279999732971191,68.01,37.28,,,,,,
2018091610,2919,31.0,64.38999938964844,8.213333129882812,33.0,64.3499984741211,46.12333297729492,97.43,19.083334,,,,,,
2018091610,3136,30.0,61.58000183105469,7.260000228881836,45.0,61.790000915527344,42.029998779296875,98.5,42.66,,,,,,
2018091610,3362,30.0,31.049999237060547,12.043333053588867,45.0,31.969999313354492,47.34333419799805,76.82,32.603333,,,,,,
2018091610,3871,31.0,33.36000061035156,8.029999732971191,33.0,33.470001220703125,46.630001068115234,82.08,18.09,,,,,,
